epoch,binary_accuracy,loss,pr_auc,precision,recall
0,0.9163583517074585,0.2035079449415207,0.2454831898212433,0.6540246605873108,0.42273983359336853
1,0.9231570959091187,0.18718114495277405,0.31772586703300476,0.6988975405693054,0.4642302393913269
2,0.9251681566238403,0.18202252686023712,0.3399864733219147,0.7088188529014587,0.4811185300350189
3,0.9272827506065369,0.17746496200561523,0.36329174041748047,0.7182994484901428,0.49970200657844543
4,0.9291530251502991,0.17274200916290283,0.3847830891609192,0.7269762754440308,0.5150856375694275
5,0.931494414806366,0.16757415235042572,0.4083065390586853,0.7357560992240906,0.5368591547012329
6,0.9339891076087952,0.1613425463438034,0.43624597787857056,0.7456763386726379,0.5583884716033936
7,0.936583936214447,0.1550625115633011,0.46045079827308655,0.7546462416648865,0.5820086002349854
8,0.9399796724319458,0.14703159034252167,0.49028825759887695,0.7677488327026367,0.6097568273544312
9,0.9436542391777039,0.13862264156341553,0.5296355485916138,0.7813589572906494,0.6394151449203491
10,0.9470280408859253,0.12991811335086823,0.5603154301643372,0.7936959862709045,0.665873646736145
11,0.9504265785217285,0.12177831679582596,0.5926559567451477,0.806406557559967,0.6912866830825806
12,0.9539305567741394,0.1135140061378479,0.6217788457870483,0.8202446699142456,0.7157275676727295
13,0.9570919871330261,0.10601998120546341,0.6496394276618958,0.8319963216781616,0.7382240891456604
14,0.9604347944259644,0.09804926067590714,0.6797534227371216,0.845093309879303,0.760578989982605
15,0.9630763530731201,0.09177803248167038,0.7027009129524231,0.854925811290741,0.7785664796829224
16,0.9658662676811218,0.08504080772399902,0.7359914779663086,0.8651160597801208,0.7975163459777832
17,0.968005895614624,0.0800538957118988,0.7564149498939514,0.8733991384506226,0.8112536668777466
18,0.9708343744277954,0.0737232193350792,0.7817580103874207,0.8838592767715454,0.8297736048698425
19,0.9725545644760132,0.0689796507358551,0.8023365139961243,0.8896520137786865,0.841600775718689
20,0.9742649793624878,0.0649721547961235,0.8178232908248901,0.89565509557724,0.8529589772224426
21,0.9760099053382874,0.06072896718978882,0.8394883871078491,0.9029593467712402,0.8630470037460327
22,0.9775430560112,0.057044219225645065,0.8557084202766418,0.9084281921386719,0.8729738593101501
23,0.9785212278366089,0.05464622750878334,0.8662072420120239,0.9123048186302185,0.8788117170333862
24,0.9801350235939026,0.05076437070965767,0.8833138346672058,0.9179243445396423,0.8893101215362549
25,0.9801552295684814,0.05104313790798187,0.8781163096427917,0.9178894758224487,0.8895543813705444
26,0.9821032285690308,0.0459979847073555,0.899027407169342,0.9256547093391418,0.9010004997253418
27,0.9833248853683472,0.04323716089129448,0.9113971590995789,0.9302892088890076,0.9084065556526184
28,0.983940839767456,0.04172494634985924,0.9144275784492493,0.9326739311218262,0.9120655655860901
29,0.9843879342079163,0.04046545922756195,0.9197610020637512,0.9344543218612671,0.914669394493103
30,0.9851677417755127,0.038621630519628525,0.9225543141365051,0.9373636841773987,0.9194129705429077
31,0.985935628414154,0.036606647074222565,0.9316272735595703,0.9403508305549622,0.9239416122436523
32,0.9866774678230286,0.03497244417667389,0.9418444037437439,0.9433488249778748,0.9281868934631348
33,0.9871379733085632,0.0338590107858181,0.9396863579750061,0.9453840851783752,0.9306051135063171
34,0.9874180555343628,0.033175915479660034,0.9420318603515625,0.9463144540786743,0.932422399520874
35,0.9881695508956909,0.03149266913533211,0.9446793794631958,0.9495447874069214,0.9364820122718811
36,0.9883265495300293,0.030870364978909492,0.9469646215438843,0.9501069188117981,0.9374542236328125
37,0.9887275695800781,0.030051231384277344,0.9506402611732483,0.9518961310386658,0.9395450949668884
38,0.9894422888755798,0.028235474601387978,0.9552167057991028,0.954748809337616,0.943634033203125
39,0.9894065856933594,0.028231453150510788,0.9572238922119141,0.9544991850852966,0.9435412287712097
40,0.9896548986434937,0.027612116187810898,0.9549679160118103,0.9553357362747192,0.9451289176940918
41,0.9901213049888611,0.026514027267694473,0.9587327837944031,0.9573895931243896,0.9475910663604736
42,0.9906576871871948,0.02511001005768776,0.9621788263320923,0.9595224857330322,0.9506443738937378
43,0.9906741976737976,0.02509709820151329,0.9645726084709167,0.959615170955658,0.9507127404212952
44,0.9898878335952759,0.027432018890976906,0.9535128474235535,0.9566243886947632,0.9460766315460205
45,0.9916403889656067,0.0228484645485878,0.9685717821121216,0.9638230204582214,0.9558373689651489
46,0.991584062576294,0.022803371772170067,0.9672291874885559,0.9635245203971863,0.9555931091308594
47,0.9916366338729858,0.022561976686120033,0.9676951766014099,0.9634608626365662,0.9561842083930969
48,0.9918217658996582,0.022289631888270378,0.9677700400352478,0.9644527435302734,0.956970751285553
49,0.992070198059082,0.02171953395009041,0.9713032841682434,0.9655895829200745,0.9582213759422302
50,0.9924112558364868,0.02078069932758808,0.9728155136108398,0.9668890237808228,0.9602194428443909
51,0.9924926161766052,0.020474303513765335,0.9700413346290588,0.9673421382904053,0.960541844367981
52,0.9924706220626831,0.02051968313753605,0.970979630947113,0.9669492244720459,0.960742175579071
53,0.9927467703819275,0.01992594264447689,0.9715439677238464,0.9684888124465942,0.961841344833374
54,0.993027925491333,0.01920207589864731,0.9753899574279785,0.9693156480789185,0.9637563824653625
55,0.9931526780128479,0.018977561965584755,0.9758580327033997,0.9698827862739563,0.9643865823745728
56,0.9929642677307129,0.01943812146782875,0.9707579016685486,0.969213604927063,0.9632287621498108
57,0.9934152960777283,0.018054381012916565,0.9768742322921753,0.9712703227996826,0.9655053019523621
58,0.9934967756271362,0.017697885632514954,0.9759355187416077,0.9712235927581787,0.9663650989532471
59,0.9924262166023254,0.021007463335990906,0.9697851538658142,0.9672892093658447,0.9599458575248718
60,0.9937556982040405,0.01717003993690014,0.979009211063385,0.972772479057312,0.9672883749008179
61,0.9943687319755554,0.01572328619658947,0.979431688785553,0.9749364852905273,0.9710500240325928
62,0.9937330484390259,0.017205502837896347,0.9776773452758789,0.97246915102005,0.9673763513565063
63,0.9937441945075989,0.017298530787229538,0.9774476289749146,0.9727322459220886,0.9672151207923889
64,0.9941766858100891,0.01606058143079281,0.979594886302948,0.9743073582649231,0.9698189496994019
65,0.9942752122879028,0.015895023941993713,0.9792903065681458,0.974815845489502,0.9702488780021667
66,0.9943004250526428,0.015803886577486992,0.9794688820838928,0.9748917818069458,0.970414936542511
67,0.9940957427024841,0.016490017995238304,0.9799822568893433,0.9743338823318481,0.9689933657646179
68,0.9945757985115051,0.014978396706283092,0.9815407991409302,0.9759975075721741,0.9719733595848083
69,0.9947129487991333,0.014694315381348133,0.9826558232307434,0.9767155647277832,0.9725595712661743
70,0.9945810437202454,0.015140816569328308,0.9817169904708862,0.9760778546333313,0.9719293713569641
71,0.994624674320221,0.014956465922296047,0.9777354001998901,0.9763168692588806,0.9721101522445679
72,0.9947563409805298,0.01465181540697813,0.9807927012443542,0.9767114520072937,0.9729992747306824
73,0.9950295686721802,0.014090641401708126,0.9831880927085876,0.9781755805015564,0.9741423726081848
74,0.9948630332946777,0.01427018828690052,0.9819765090942383,0.9773665070533752,0.973351001739502
75,0.994936466217041,0.01409925241023302,0.9854318499565125,0.9775792360305786,0.9738541841506958
76,0.995060384273529,0.013755152933299541,0.9818671345710754,0.9780040383338928,0.9746308922767639
77,0.9952378273010254,0.013378554955124855,0.9825274348258972,0.9786268472671509,0.9757105708122253
78,0.9951447248458862,0.013584126718342304,0.9821789860725403,0.9786547422409058,0.974772572517395
79,0.9953566789627075,0.013050888665020466,0.9844725728034973,0.9793550372123718,0.9761160612106323
80,0.9946594834327698,0.01545415073633194,0.9817959070205688,0.9764696359634399,0.9722908735275269
81,0.9957901835441589,0.011799908243119717,0.9862385988235474,0.9813438057899475,0.9782899618148804
82,0.9955229759216309,0.012596630491316319,0.983113706111908,0.9799801111221313,0.9771028757095337
83,0.9955604076385498,0.01259672548621893,0.9844699501991272,0.9801799058914185,0.9772493839263916
84,0.9955530166625977,0.012613893486559391,0.9831365942955017,0.9803998470306396,0.9769514203071594
85,0.9957562685012817,0.011899415403604507,0.9859127402305603,0.9809605479240417,0.9783583879470825
86,0.9956695437431335,0.01225878857076168,0.9830852150917053,0.9807797074317932,0.9776988625526428
87,0.9956686496734619,0.012295488268136978,0.9819269776344299,0.9806287288665771,0.9778454303741455
88,0.9956948757171631,0.012206756509840488,0.9854547381401062,0.9808832406997681,0.9778356552124023
89,0.9955422878265381,0.01281816978007555,0.9847696423530579,0.9802893996238708,0.976956307888031
90,0.9954845905303955,0.012661641463637352,0.9842894673347473,0.9798408150672913,0.9768635034561157
91,0.9954532384872437,0.013060447759926319,0.9849342703819275,0.9799008965492249,0.9765068292617798
92,0.9963154196739197,0.010512269102036953,0.9871001839637756,0.9835073947906494,0.9811771512031555
93,0.9962753057479858,0.010596511885523796,0.9887133240699768,0.9834206700325012,0.9808840155601501
94,0.9960318207740784,0.011305555701255798,0.9853910803794861,0.9823681116104126,0.9795894622802734
95,0.9955360293388367,0.012654537335038185,0.9822354912757874,0.9800060987472534,0.9772005677223206
96,0.9960787892341614,0.011920987628400326,0.985427975654602,0.9826124310493469,0.9797946214675903
97,0.9961275458335876,0.011028241366147995,0.9892364144325256,0.9829610586166382,0.9799069762229919
98,0.9963525533676147,0.010501721873879433,0.985240638256073,0.9838210940361023,0.9812113642692566
99,0.9962096214294434,0.01082382071763277,0.9856529831886292,0.982950747013092,0.9807130694389343
